replicate,block,temp,rh,evap,tray_no,development_time,development_rate
38-45-C-3,5,38,45,C,3,6,0.16666666666666666
38-45-C-3,5,38,45,C,3,6,0.16666666666666666
38-45-C-3,5,38,45,C,3,6,0.16666666666666666
38-45-C-3,5,38,45,C,3,6,0.16666666666666666
38-45-C-3,5,38,45,C,3,6,0.16666666666666666
38-45-C-3,5,38,45,C,3,6,0.16666666666666666
38-45-C-3,5,38,45,C,3,6,0.16666666666666666
38-45-C-3,5,38,45,C,3,6,0.16666666666666666
38-45-C-3,5,38,45,C,3,6,0.16666666666666666
38-45-C-3,5,38,45,C,3,6,0.16666666666666666
38-45-C-3,5,38,45,C,3,6,0.16666666666666666
38-45-C-3,5,38,45,C,3,6,0.16666666666666666
38-45-C-3,5,38,45,C,3,6,0.16666666666666666
38-45-C-3,5,38,45,C,3,7,0.14285714285714285
38-45-C-3,5,38,45,C,3,7,0.14285714285714285
38-45-C-3,5,38,45,C,3,7,0.14285714285714285
38-45-C-3,5,38,45,C,3,7,0.14285714285714285
38-45-C-3,5,38,45,C,3,7,0.14285714285714285
38-45-C-3,5,38,45,C,3,7,0.14285714285714285
38-45-C-3,5,38,45,C,3,7,0.14285714285714285
38-45-C-3,5,38,45,C,3,7,0.14285714285714285
38-45-C-3,5,38,45,C,3,7,0.14285714285714285
38-45-C-3,5,38,45,C,3,7,0.14285714285714285
38-45-C-3,5,38,45,C,3,8,0.125
38-45-C-3,5,38,45,C,3,8,0.125
38-45-C-3,5,38,45,C,3,8,0.125
38-45-C-3,5,38,45,C,3,8,0.125
38-45-C-3,5,38,45,C,3,9,0.1111111111111111
38-45-C-3,5,38,45,C,3,9,0.1111111111111111
38-45-C-3,5,38,45,C,3,9,0.1111111111111111
38-45-C-3,5,38,45,C,3,9,0.1111111111111111
38-45-C-3,5,38,45,C,3,9,0.1111111111111111
38-45-C-3,5,38,45,C,3,9,0.1111111111111111
38-45-C-3,5,38,45,C,3,9,0.1111111111111111
38-45-C-3,5,38,45,C,3,9,0.1111111111111111
38-45-C-3,5,38,45,C,3,9,0.1111111111111111
38-45-C-3,5,38,45,C,3,11,0.09090909090909091
38-45-C-3,5,38,45,C,3,12,0.08333333333333333
38-45-C-3,5,38,45,C,3,12,0.08333333333333333
35-45-C-1,5,35,45,C,1,6,0.16666666666666666
35-45-C-1,5,35,45,C,1,6,0.16666666666666666
35-45-C-1,5,35,45,C,1,6,0.16666666666666666
35-45-C-1,5,35,45,C,1,6,0.16666666666666666
35-45-C-1,5,35,45,C,1,6,0.16666666666666666
35-45-C-1,5,35,45,C,1,6,0.16666666666666666
35-45-C-1,5,35,45,C,1,6,0.16666666666666666
35-45-C-1,5,35,45,C,1,6,0.16666666666666666
35-45-C-1,5,35,45,C,1,6,0.16666666666666666
35-45-C-1,5,35,45,C,1,6,0.16666666666666666
35-45-C-1,5,35,45,C,1,6,0.16666666666666666
35-45-C-1,5,35,45,C,1,7,0.14285714285714285
35-45-C-1,5,35,45,C,1,7,0.14285714285714285
35-45-C-1,5,35,45,C,1,7,0.14285714285714285
35-45-C-1,5,35,45,C,1,7,0.14285714285714285
35-45-C-1,5,35,45,C,1,7,0.14285714285714285
35-45-C-1,5,35,45,C,1,7,0.14285714285714285
35-45-C-1,5,35,45,C,1,7,0.14285714285714285
35-45-C-1,5,35,45,C,1,7,0.14285714285714285
35-45-C-1,5,35,45,C,1,7,0.14285714285714285
35-45-C-1,5,35,45,C,1,7,0.14285714285714285
35-45-C-1,5,35,45,C,1,7,0.14285714285714285
35-45-C-1,5,35,45,C,1,7,0.14285714285714285
35-45-C-1,5,35,45,C,1,7,0.14285714285714285
35-45-C-1,5,35,45,C,1,7,0.14285714285714285
35-45-C-1,5,35,45,C,1,7,0.14285714285714285
35-45-C-1,5,35,45,C,1,7,0.14285714285714285
35-45-C-1,5,35,45,C,1,7,0.14285714285714285
35-45-C-1,5,35,45,C,1,7,0.14285714285714285
35-45-C-1,5,35,45,C,1,7,0.14285714285714285
35-45-C-1,5,35,45,C,1,7,0.14285714285714285
35-45-C-1,5,35,45,C,1,7,0.14285714285714285
35-45-C-1,5,35,45,C,1,7,0.14285714285714285
35-45-C-1,5,35,45,C,1,7,0.14285714285714285
35-45-C-1,5,35,45,C,1,7,0.14285714285714285
35-45-C-1,5,35,45,C,1,7,0.14285714285714285
35-45-C-1,5,35,45,C,1,7,0.14285714285714285
35-45-C-1,5,35,45,C,1,7,0.14285714285714285
35-45-C-1,5,35,45,C,1,7,0.14285714285714285
35-45-C-1,5,35,45,C,1,8,0.125
35-45-C-1,5,35,45,C,1,8,0.125
35-45-C-1,5,35,45,C,1,8,0.125
35-45-C-1,5,35,45,C,1,8,0.125
35-45-C-1,5,35,45,C,1,8,0.125
35-45-C-1,5,35,45,C,1,8,0.125
35-45-C-1,5,35,45,C,1,8,0.125
35-45-C-1,5,35,45,C,1,8,0.125
35-45-C-1,5,35,45,C,1,8,0.125
35-45-C-1,5,35,45,C,1,8,0.125
35-45-C-1,5,35,45,C,1,8,0.125
35-45-C-1,5,35,45,C,1,8,0.125
35-45-C-1,5,35,45,C,1,8,0.125
35-45-C-1,5,35,45,C,1,8,0.125
35-45-C-1,5,35,45,C,1,8,0.125
35-45-C-1,5,35,45,C,1,8,0.125
35-45-C-1,5,35,45,C,1,8,0.125
35-45-C-1,5,35,45,C,1,8,0.125
35-45-C-1,5,35,45,C,1,8,0.125
35-45-C-1,5,35,45,C,1,8,0.125
35-45-C-1,5,35,45,C,1,8,0.125
35-45-C-1,5,35,45,C,1,8,0.125
35-45-C-1,5,35,45,C,1,8,0.125
35-45-C-1,5,35,45,C,1,8,0.125
35-45-C-1,5,35,45,C,1,8,0.125
35-45-C-1,5,35,45,C,1,8,0.125
35-45-C-1,5,35,45,C,1,9,0.1111111111111111
35-45-C-1,5,35,45,C,1,9,0.1111111111111111
35-45-C-2,5,35,45,C,2,6,0.16666666666666666
35-45-C-2,5,35,45,C,2,6,0.16666666666666666
35-45-C-2,5,35,45,C,2,6,0.16666666666666666
35-45-C-2,5,35,45,C,2,6,0.16666666666666666
35-45-C-2,5,35,45,C,2,6,0.16666666666666666
35-45-C-2,5,35,45,C,2,6,0.16666666666666666
35-45-C-2,5,35,45,C,2,6,0.16666666666666666
35-45-C-2,5,35,45,C,2,6,0.16666666666666666
35-45-C-2,5,35,45,C,2,6,0.16666666666666666
35-45-C-2,5,35,45,C,2,6,0.16666666666666666
35-45-C-2,5,35,45,C,2,7,0.14285714285714285
35-45-C-2,5,35,45,C,2,7,0.14285714285714285
35-45-C-2,5,35,45,C,2,7,0.14285714285714285
35-45-C-2,5,35,45,C,2,7,0.14285714285714285
35-45-C-2,5,35,45,C,2,7,0.14285714285714285
35-45-C-2,5,35,45,C,2,7,0.14285714285714285
35-45-C-2,5,35,45,C,2,7,0.14285714285714285
35-45-C-2,5,35,45,C,2,7,0.14285714285714285
35-45-C-2,5,35,45,C,2,7,0.14285714285714285
35-45-C-2,5,35,45,C,2,7,0.14285714285714285
35-45-C-2,5,35,45,C,2,7,0.14285714285714285
35-45-C-2,5,35,45,C,2,7,0.14285714285714285
35-45-C-2,5,35,45,C,2,7,0.14285714285714285
35-45-C-2,5,35,45,C,2,7,0.14285714285714285
35-45-C-2,5,35,45,C,2,7,0.14285714285714285
35-45-C-2,5,35,45,C,2,7,0.14285714285714285
35-45-C-2,5,35,45,C,2,7,0.14285714285714285
35-45-C-2,5,35,45,C,2,7,0.14285714285714285
35-45-C-2,5,35,45,C,2,7,0.14285714285714285
35-45-C-2,5,35,45,C,2,7,0.14285714285714285
35-45-C-2,5,35,45,C,2,7,0.14285714285714285
35-45-C-2,5,35,45,C,2,7,0.14285714285714285
35-45-C-2,5,35,45,C,2,7,0.14285714285714285
35-45-C-2,5,35,45,C,2,7,0.14285714285714285
35-45-C-2,5,35,45,C,2,7,0.14285714285714285
35-45-C-2,5,35,45,C,2,7,0.14285714285714285
35-45-C-2,5,35,45,C,2,7,0.14285714285714285
35-45-C-2,5,35,45,C,2,7,0.14285714285714285
35-45-C-2,5,35,45,C,2,7,0.14285714285714285
35-45-C-2,5,35,45,C,2,7,0.14285714285714285
35-45-C-2,5,35,45,C,2,7,0.14285714285714285
35-45-C-2,5,35,45,C,2,7,0.14285714285714285
35-45-C-2,5,35,45,C,2,7,0.14285714285714285
35-45-C-2,5,35,45,C,2,7,0.14285714285714285
35-45-C-2,5,35,45,C,2,7,0.14285714285714285
35-45-C-2,5,35,45,C,2,7,0.14285714285714285
35-45-C-2,5,35,45,C,2,7,0.14285714285714285
35-45-C-2,5,35,45,C,2,7,0.14285714285714285
35-45-C-2,5,35,45,C,2,7,0.14285714285714285
35-45-C-2,5,35,45,C,2,7,0.14285714285714285
35-45-C-2,5,35,45,C,2,7,0.14285714285714285
35-45-C-2,5,35,45,C,2,7,0.14285714285714285
35-45-C-2,5,35,45,C,2,7,0.14285714285714285
35-45-C-2,5,35,45,C,2,7,0.14285714285714285
35-45-C-2,5,35,45,C,2,7,0.14285714285714285
35-45-C-2,5,35,45,C,2,7,0.14285714285714285
35-45-C-2,5,35,45,C,2,7,0.14285714285714285
35-45-C-2,5,35,45,C,2,7,0.14285714285714285
35-45-C-2,5,35,45,C,2,7,0.14285714285714285
35-45-C-2,5,35,45,C,2,7,0.14285714285714285
35-45-C-2,5,35,45,C,2,7,0.14285714285714285
35-45-C-2,5,35,45,C,2,7,0.14285714285714285
35-45-C-2,5,35,45,C,2,7,0.14285714285714285
35-45-C-2,5,35,45,C,2,7,0.14285714285714285
35-45-C-2,5,35,45,C,2,7,0.14285714285714285
35-45-C-2,5,35,45,C,2,7,0.14285714285714285
35-45-C-2,5,35,45,C,2,7,0.14285714285714285
35-45-C-2,5,35,45,C,2,7,0.14285714285714285
35-45-C-2,5,35,45,C,2,8,0.125
35-45-C-2,5,35,45,C,2,8,0.125
35-45-C-2,5,35,45,C,2,8,0.125
35-45-C-2,5,35,45,C,2,8,0.125
35-45-C-2,5,35,45,C,2,8,0.125
35-45-C-2,5,35,45,C,2,8,0.125
35-45-C-2,5,35,45,C,2,8,0.125
35-45-C-2,5,35,45,C,2,8,0.125
35-45-C-2,5,35,45,C,2,8,0.125
35-45-C-2,5,35,45,C,2,8,0.125
35-45-C-2,5,35,45,C,2,8,0.125
35-45-C-2,5,35,45,C,2,9,0.1111111111111111
35-45-C-2,5,35,45,C,2,10,0.1
35-45-C-2,5,35,45,C,2,10,0.1
35-45-C-2,5,35,45,C,2,10,0.1
35-45-C-2,5,35,45,C,2,11,0.09090909090909091
35-45-C-2,5,35,45,C,2,11,0.09090909090909091
35-45-C-2,5,35,45,C,2,11,0.09090909090909091
35-45-C-2,5,35,45,C,2,13,0.07692307692307693
35-45-C-2,5,35,45,C,2,13,0.07692307692307693
35-45-C-2,5,35,45,C,2,14,0.07142857142857142
35-45-C-2,5,35,45,C,2,14,0.07142857142857142
35-45-C-3,5,35,45,C,3,6,0.16666666666666666
35-45-C-3,5,35,45,C,3,6,0.16666666666666666
35-45-C-3,5,35,45,C,3,6,0.16666666666666666
35-45-C-3,5,35,45,C,3,6,0.16666666666666666
35-45-C-3,5,35,45,C,3,6,0.16666666666666666
35-45-C-3,5,35,45,C,3,6,0.16666666666666666
35-45-C-3,5,35,45,C,3,7,0.14285714285714285
35-45-C-3,5,35,45,C,3,7,0.14285714285714285
35-45-C-3,5,35,45,C,3,7,0.14285714285714285
35-45-C-3,5,35,45,C,3,7,0.14285714285714285
35-45-C-3,5,35,45,C,3,7,0.14285714285714285
35-45-C-3,5,35,45,C,3,7,0.14285714285714285
35-45-C-3,5,35,45,C,3,7,0.14285714285714285
35-45-C-3,5,35,45,C,3,7,0.14285714285714285
35-45-C-3,5,35,45,C,3,7,0.14285714285714285
35-45-C-3,5,35,45,C,3,7,0.14285714285714285
35-45-C-3,5,35,45,C,3,7,0.14285714285714285
35-45-C-3,5,35,45,C,3,7,0.14285714285714285
35-45-C-3,5,35,45,C,3,7,0.14285714285714285
35-45-C-3,5,35,45,C,3,7,0.14285714285714285
35-45-C-3,5,35,45,C,3,7,0.14285714285714285
35-45-C-3,5,35,45,C,3,7,0.14285714285714285
35-45-C-3,5,35,45,C,3,7,0.14285714285714285
35-45-C-3,5,35,45,C,3,7,0.14285714285714285
35-45-C-3,5,35,45,C,3,7,0.14285714285714285
35-45-C-3,5,35,45,C,3,7,0.14285714285714285
35-45-C-3,5,35,45,C,3,7,0.14285714285714285
35-45-C-3,5,35,45,C,3,7,0.14285714285714285
35-45-C-3,5,35,45,C,3,7,0.14285714285714285
35-45-C-3,5,35,45,C,3,8,0.125
35-45-C-3,5,35,45,C,3,8,0.125
35-45-C-3,5,35,45,C,3,8,0.125
35-45-C-3,5,35,45,C,3,8,0.125
35-45-C-3,5,35,45,C,3,8,0.125
35-45-C-3,5,35,45,C,3,8,0.125
35-45-C-3,5,35,45,C,3,8,0.125
35-45-C-3,5,35,45,C,3,8,0.125
35-45-C-3,5,35,45,C,3,8,0.125
35-45-C-3,5,35,45,C,3,8,0.125
35-45-C-3,5,35,45,C,3,8,0.125
35-45-C-3,5,35,45,C,3,8,0.125
35-45-C-3,5,35,45,C,3,8,0.125
35-45-C-3,5,35,45,C,3,8,0.125
35-45-C-3,5,35,45,C,3,8,0.125
35-45-C-3,5,35,45,C,3,8,0.125
35-45-C-3,5,35,45,C,3,8,0.125
35-45-C-3,5,35,45,C,3,8,0.125
35-45-C-3,5,35,45,C,3,8,0.125
35-45-C-3,5,35,45,C,3,8,0.125
35-45-C-3,5,35,45,C,3,9,0.1111111111111111
35-45-C-3,5,35,45,C,3,9,0.1111111111111111
35-45-C-3,5,35,45,C,3,9,0.1111111111111111
35-45-C-3,5,35,45,C,3,9,0.1111111111111111
35-45-C-3,5,35,45,C,3,9,0.1111111111111111
32-30-C-1,5,32,30,C,1,8,0.125
32-30-C-1,5,32,30,C,1,8,0.125
32-30-C-1,5,32,30,C,1,8,0.125
32-30-C-1,5,32,30,C,1,8,0.125
32-30-C-1,5,32,30,C,1,8,0.125
32-30-C-1,5,32,30,C,1,8,0.125
32-30-C-1,5,32,30,C,1,8,0.125
32-30-C-1,5,32,30,C,1,8,0.125
32-30-C-1,5,32,30,C,1,8,0.125
32-30-C-1,5,32,30,C,1,8,0.125
32-30-C-1,5,32,30,C,1,8,0.125
32-30-C-1,5,32,30,C,1,8,0.125
32-30-C-1,5,32,30,C,1,8,0.125
32-30-C-1,5,32,30,C,1,8,0.125
32-30-C-1,5,32,30,C,1,8,0.125
32-30-C-1,5,32,30,C,1,8,0.125
32-30-C-1,5,32,30,C,1,8,0.125
32-30-C-1,5,32,30,C,1,8,0.125
32-30-C-1,5,32,30,C,1,8,0.125
32-30-C-1,5,32,30,C,1,8,0.125
32-30-C-1,5,32,30,C,1,8,0.125
32-30-C-1,5,32,30,C,1,8,0.125
32-30-C-1,5,32,30,C,1,8,0.125
32-30-C-1,5,32,30,C,1,8,0.125
32-30-C-1,5,32,30,C,1,8,0.125
32-30-C-1,5,32,30,C,1,8,0.125
32-30-C-1,5,32,30,C,1,8,0.125
32-30-C-1,5,32,30,C,1,8,0.125
32-30-C-1,5,32,30,C,1,8,0.125
32-30-C-1,5,32,30,C,1,8,0.125
32-30-C-1,5,32,30,C,1,8,0.125
32-30-C-1,5,32,30,C,1,8,0.125
32-30-C-1,5,32,30,C,1,8,0.125
32-30-C-1,5,32,30,C,1,8,0.125
32-30-C-1,5,32,30,C,1,8,0.125
32-30-C-1,5,32,30,C,1,8,0.125
32-30-C-1,5,32,30,C,1,8,0.125
32-30-C-1,5,32,30,C,1,8,0.125
32-30-C-1,5,32,30,C,1,8,0.125
32-30-C-1,5,32,30,C,1,8,0.125
32-30-C-1,5,32,30,C,1,8,0.125
32-30-C-1,5,32,30,C,1,8,0.125
32-30-C-1,5,32,30,C,1,9,0.1111111111111111
32-30-C-1,5,32,30,C,1,9,0.1111111111111111
32-30-C-1,5,32,30,C,1,9,0.1111111111111111
32-30-C-1,5,32,30,C,1,9,0.1111111111111111
32-30-C-1,5,32,30,C,1,9,0.1111111111111111
32-30-C-1,5,32,30,C,1,9,0.1111111111111111
32-30-C-1,5,32,30,C,1,9,0.1111111111111111
32-30-C-1,5,32,30,C,1,9,0.1111111111111111
32-30-C-1,5,32,30,C,1,9,0.1111111111111111
32-30-C-1,5,32,30,C,1,9,0.1111111111111111
32-30-C-1,5,32,30,C,1,9,0.1111111111111111
32-30-C-1,5,32,30,C,1,9,0.1111111111111111
32-30-C-1,5,32,30,C,1,9,0.1111111111111111
32-30-C-1,5,32,30,C,1,9,0.1111111111111111
32-30-C-1,5,32,30,C,1,9,0.1111111111111111
32-30-C-1,5,32,30,C,1,9,0.1111111111111111
32-30-C-1,5,32,30,C,1,9,0.1111111111111111
32-30-C-1,5,32,30,C,1,9,0.1111111111111111
32-30-C-1,5,32,30,C,1,9,0.1111111111111111
32-30-C-1,5,32,30,C,1,9,0.1111111111111111
32-30-C-1,5,32,30,C,1,9,0.1111111111111111
32-30-C-1,5,32,30,C,1,9,0.1111111111111111
32-30-C-1,5,32,30,C,1,10,0.1
32-30-C-1,5,32,30,C,1,11,0.09090909090909091
32-30-C-1,5,32,30,C,1,11,0.09090909090909091
32-30-C-1,5,32,30,C,1,11,0.09090909090909091
32-30-C-1,5,32,30,C,1,11,0.09090909090909091
32-30-C-1,5,32,30,C,1,11,0.09090909090909091
32-30-C-1,5,32,30,C,1,12,0.08333333333333333
32-30-C-1,5,32,30,C,1,12,0.08333333333333333
32-30-C-1,5,32,30,C,1,12,0.08333333333333333
32-30-C-1,5,32,30,C,1,12,0.08333333333333333
32-30-C-1,5,32,30,C,1,13,0.07692307692307693
32-30-C-1,5,32,30,C,1,14,0.07142857142857142
32-30-C-1,5,32,30,C,1,15,0.06666666666666667
32-30-C-1,5,32,30,C,1,18,0.05555555555555555
32-30-C-1,5,32,30,C,1,21,0.047619047619047616
32-30-C-2,5,32,30,C,2,8,0.125
32-30-C-2,5,32,30,C,2,8,0.125
32-30-C-2,5,32,30,C,2,8,0.125
32-30-C-2,5,32,30,C,2,8,0.125
32-30-C-2,5,32,30,C,2,8,0.125
32-30-C-2,5,32,30,C,2,8,0.125
32-30-C-2,5,32,30,C,2,8,0.125
32-30-C-2,5,32,30,C,2,8,0.125
32-30-C-2,5,32,30,C,2,8,0.125
32-30-C-2,5,32,30,C,2,8,0.125
32-30-C-2,5,32,30,C,2,8,0.125
32-30-C-2,5,32,30,C,2,8,0.125
32-30-C-2,5,32,30,C,2,8,0.125
32-30-C-2,5,32,30,C,2,8,0.125
32-30-C-2,5,32,30,C,2,8,0.125
32-30-C-2,5,32,30,C,2,8,0.125
32-30-C-2,5,32,30,C,2,8,0.125
32-30-C-2,5,32,30,C,2,8,0.125
32-30-C-2,5,32,30,C,2,8,0.125
32-30-C-2,5,32,30,C,2,8,0.125
32-30-C-2,5,32,30,C,2,8,0.125
32-30-C-2,5,32,30,C,2,8,0.125
32-30-C-2,5,32,30,C,2,8,0.125
32-30-C-2,5,32,30,C,2,8,0.125
32-30-C-2,5,32,30,C,2,8,0.125
32-30-C-2,5,32,30,C,2,9,0.1111111111111111
32-30-C-2,5,32,30,C,2,9,0.1111111111111111
32-30-C-2,5,32,30,C,2,9,0.1111111111111111
32-30-C-2,5,32,30,C,2,9,0.1111111111111111
32-30-C-2,5,32,30,C,2,9,0.1111111111111111
32-30-C-2,5,32,30,C,2,9,0.1111111111111111
32-30-C-2,5,32,30,C,2,9,0.1111111111111111
32-30-C-2,5,32,30,C,2,9,0.1111111111111111
32-30-C-2,5,32,30,C,2,9,0.1111111111111111
32-30-C-2,5,32,30,C,2,9,0.1111111111111111
32-30-C-2,5,32,30,C,2,9,0.1111111111111111
32-30-C-2,5,32,30,C,2,9,0.1111111111111111
32-30-C-2,5,32,30,C,2,9,0.1111111111111111
32-30-C-2,5,32,30,C,2,9,0.1111111111111111
32-30-C-2,5,32,30,C,2,9,0.1111111111111111
32-30-C-2,5,32,30,C,2,9,0.1111111111111111
32-30-C-2,5,32,30,C,2,9,0.1111111111111111
32-30-C-2,5,32,30,C,2,9,0.1111111111111111
32-30-C-2,5,32,30,C,2,9,0.1111111111111111
32-30-C-2,5,32,30,C,2,9,0.1111111111111111
32-30-C-2,5,32,30,C,2,9,0.1111111111111111
32-30-C-2,5,32,30,C,2,9,0.1111111111111111
32-30-C-2,5,32,30,C,2,9,0.1111111111111111
32-30-C-2,5,32,30,C,2,9,0.1111111111111111
32-30-C-2,5,32,30,C,2,9,0.1111111111111111
32-30-C-2,5,32,30,C,2,9,0.1111111111111111
32-30-C-2,5,32,30,C,2,9,0.1111111111111111
32-30-C-2,5,32,30,C,2,9,0.1111111111111111
32-30-C-2,5,32,30,C,2,9,0.1111111111111111
32-30-C-2,5,32,30,C,2,9,0.1111111111111111
32-30-C-2,5,32,30,C,2,9,0.1111111111111111
32-30-C-2,5,32,30,C,2,9,0.1111111111111111
32-30-C-2,5,32,30,C,2,9,0.1111111111111111
32-30-C-2,5,32,30,C,2,9,0.1111111111111111
32-30-C-2,5,32,30,C,2,9,0.1111111111111111
32-30-C-2,5,32,30,C,2,10,0.1
32-30-C-2,5,32,30,C,2,10,0.1
32-30-C-2,5,32,30,C,2,10,0.1
32-30-C-2,5,32,30,C,2,10,0.1
32-30-C-2,5,32,30,C,2,10,0.1
32-30-C-2,5,32,30,C,2,11,0.09090909090909091
32-30-C-2,5,32,30,C,2,12,0.08333333333333333
32-30-C-2,5,32,30,C,2,12,0.08333333333333333
32-30-C-2,5,32,30,C,2,12,0.08333333333333333
32-30-C-2,5,32,30,C,2,12,0.08333333333333333
32-30-C-2,5,32,30,C,2,12,0.08333333333333333
32-30-C-2,5,32,30,C,2,13,0.07692307692307693
32-30-C-2,5,32,30,C,2,13,0.07692307692307693
32-30-C-2,5,32,30,C,2,13,0.07692307692307693
32-30-C-2,5,32,30,C,2,14,0.07142857142857142
32-30-C-2,5,32,30,C,2,15,0.06666666666666667
32-30-C-2,5,32,30,C,2,20,0.05
32-30-C-2,5,32,30,C,2,21,0.047619047619047616
32-30-C-3,5,32,30,C,3,8,0.125
32-30-C-3,5,32,30,C,3,8,0.125
32-30-C-3,5,32,30,C,3,8,0.125
32-30-C-3,5,32,30,C,3,8,0.125
32-30-C-3,5,32,30,C,3,8,0.125
32-30-C-3,5,32,30,C,3,8,0.125
32-30-C-3,5,32,30,C,3,8,0.125
32-30-C-3,5,32,30,C,3,8,0.125
32-30-C-3,5,32,30,C,3,8,0.125
32-30-C-3,5,32,30,C,3,8,0.125
32-30-C-3,5,32,30,C,3,8,0.125
32-30-C-3,5,32,30,C,3,8,0.125
32-30-C-3,5,32,30,C,3,8,0.125
32-30-C-3,5,32,30,C,3,8,0.125
32-30-C-3,5,32,30,C,3,8,0.125
32-30-C-3,5,32,30,C,3,8,0.125
32-30-C-3,5,32,30,C,3,8,0.125
32-30-C-3,5,32,30,C,3,8,0.125
32-30-C-3,5,32,30,C,3,8,0.125
32-30-C-3,5,32,30,C,3,8,0.125
32-30-C-3,5,32,30,C,3,8,0.125
32-30-C-3,5,32,30,C,3,8,0.125
32-30-C-3,5,32,30,C,3,8,0.125
32-30-C-3,5,32,30,C,3,8,0.125
32-30-C-3,5,32,30,C,3,9,0.1111111111111111
32-30-C-3,5,32,30,C,3,9,0.1111111111111111
32-30-C-3,5,32,30,C,3,9,0.1111111111111111
32-30-C-3,5,32,30,C,3,9,0.1111111111111111
32-30-C-3,5,32,30,C,3,9,0.1111111111111111
32-30-C-3,5,32,30,C,3,9,0.1111111111111111
32-30-C-3,5,32,30,C,3,9,0.1111111111111111
32-30-C-3,5,32,30,C,3,9,0.1111111111111111
32-30-C-3,5,32,30,C,3,9,0.1111111111111111
32-30-C-3,5,32,30,C,3,9,0.1111111111111111
32-30-C-3,5,32,30,C,3,9,0.1111111111111111
32-30-C-3,5,32,30,C,3,9,0.1111111111111111
32-30-C-3,5,32,30,C,3,9,0.1111111111111111
32-30-C-3,5,32,30,C,3,9,0.1111111111111111
32-30-C-3,5,32,30,C,3,9,0.1111111111111111
32-30-C-3,5,32,30,C,3,9,0.1111111111111111
32-30-C-3,5,32,30,C,3,9,0.1111111111111111
32-30-C-3,5,32,30,C,3,9,0.1111111111111111
32-30-C-3,5,32,30,C,3,9,0.1111111111111111
32-30-C-3,5,32,30,C,3,9,0.1111111111111111
32-30-C-3,5,32,30,C,3,9,0.1111111111111111
32-30-C-3,5,32,30,C,3,9,0.1111111111111111
32-30-C-3,5,32,30,C,3,9,0.1111111111111111
32-30-C-3,5,32,30,C,3,9,0.1111111111111111
32-30-C-3,5,32,30,C,3,9,0.1111111111111111
32-30-C-3,5,32,30,C,3,9,0.1111111111111111
32-30-C-3,5,32,30,C,3,9,0.1111111111111111
32-30-C-3,5,32,30,C,3,9,0.1111111111111111
32-30-C-3,5,32,30,C,3,9,0.1111111111111111
32-30-C-3,5,32,30,C,3,9,0.1111111111111111
32-30-C-3,5,32,30,C,3,9,0.1111111111111111
32-30-C-3,5,32,30,C,3,9,0.1111111111111111
32-30-C-3,5,32,30,C,3,9,0.1111111111111111
32-30-C-3,5,32,30,C,3,9,0.1111111111111111
32-30-C-3,5,32,30,C,3,9,0.1111111111111111
32-30-C-3,5,32,30,C,3,10,0.1
32-30-C-3,5,32,30,C,3,10,0.1
32-30-C-3,5,32,30,C,3,10,0.1
32-30-C-3,5,32,30,C,3,11,0.09090909090909091
32-30-C-3,5,32,30,C,3,11,0.09090909090909091
32-30-C-3,5,32,30,C,3,11,0.09090909090909091
32-30-C-3,5,32,30,C,3,11,0.09090909090909091
32-30-C-3,5,32,30,C,3,11,0.09090909090909091
32-30-C-3,5,32,30,C,3,12,0.08333333333333333
32-30-C-3,5,32,30,C,3,14,0.07142857142857142
32-30-C-3,5,32,30,C,3,19,0.05263157894736842
28-90-C-1,5,28,90,C,1,8,0.125
28-90-C-1,5,28,90,C,1,8,0.125
28-90-C-1,5,28,90,C,1,8,0.125
28-90-C-1,5,28,90,C,1,8,0.125
28-90-C-1,5,28,90,C,1,8,0.125
28-90-C-1,5,28,90,C,1,8,0.125
28-90-C-1,5,28,90,C,1,8,0.125
28-90-C-1,5,28,90,C,1,8,0.125
28-90-C-1,5,28,90,C,1,8,0.125
28-90-C-1,5,28,90,C,1,8,0.125
28-90-C-1,5,28,90,C,1,8,0.125
28-90-C-1,5,28,90,C,1,8,0.125
28-90-C-1,5,28,90,C,1,8,0.125
28-90-C-1,5,28,90,C,1,8,0.125
28-90-C-1,5,28,90,C,1,8,0.125
28-90-C-1,5,28,90,C,1,8,0.125
28-90-C-1,5,28,90,C,1,8,0.125
28-90-C-1,5,28,90,C,1,8,0.125
28-90-C-1,5,28,90,C,1,9,0.1111111111111111
28-90-C-1,5,28,90,C,1,9,0.1111111111111111
28-90-C-1,5,28,90,C,1,9,0.1111111111111111
28-90-C-1,5,28,90,C,1,9,0.1111111111111111
28-90-C-1,5,28,90,C,1,9,0.1111111111111111
28-90-C-1,5,28,90,C,1,9,0.1111111111111111
28-90-C-1,5,28,90,C,1,9,0.1111111111111111
28-90-C-1,5,28,90,C,1,9,0.1111111111111111
28-90-C-1,5,28,90,C,1,9,0.1111111111111111
28-90-C-1,5,28,90,C,1,9,0.1111111111111111
28-90-C-1,5,28,90,C,1,9,0.1111111111111111
28-90-C-1,5,28,90,C,1,9,0.1111111111111111
28-90-C-1,5,28,90,C,1,9,0.1111111111111111
28-90-C-1,5,28,90,C,1,9,0.1111111111111111
28-90-C-1,5,28,90,C,1,9,0.1111111111111111
28-90-C-1,5,28,90,C,1,9,0.1111111111111111
28-90-C-1,5,28,90,C,1,9,0.1111111111111111
28-90-C-1,5,28,90,C,1,9,0.1111111111111111
