"Day","Date","Temperature","RH","Evaporation","Block","Tray","Pupae_count","Adult_count","Water_added(ml)","Dead","Exp.Day"
0,2022-06-13,16,75,"E",5,2,"0","0","0",NA,0
0,2022-06-13,16,75,"E",5,3,"0","0","0",NA,0
1,2022-06-14,38,45,"C",5,1,"0","0","300",NA,1
1,2022-06-14,38,45,"C",5,2,"0","0","200",NA,1
1,2022-06-14,38,45,"C",5,3,"0","0","400",NA,1
1,2022-06-14,38,45,"E",5,1,"0","0","0",NA,1
1,2022-06-14,38,45,"E",5,2,"0","0","0",NA,1
1,2022-06-14,38,45,"E",5,3,"0","0","0",NA,1
1,2022-06-14,35,45,"C",5,1,"0","0","200",NA,1
1,2022-06-14,35,45,"C",5,2,"0","0","200",NA,1
1,2022-06-14,35,45,"C",5,3,"0","0","350",NA,1
1,2022-06-14,35,45,"E",5,1,"0","0","0",NA,1
1,2022-06-14,35,45,"E",5,2,"0","0","0",NA,1
1,2022-06-14,35,45,"E",5,3,"0","0","0",NA,1
1,2022-06-14,32,30,"C",5,1,"0","0","200",NA,1
1,2022-06-14,32,30,"C",5,2,"0","0","300",NA,1
1,2022-06-14,32,30,"C",5,3,"0","0","450",NA,1
1,2022-06-14,32,30,"E",5,1,"0","0","0",NA,1
1,2022-06-14,32,30,"E",5,2,"0","0","0",NA,1
1,2022-06-14,32,30,"E",5,3,"0","0","0",NA,1
1,2022-06-14,28,90,"C",5,1,"0","0","0",NA,1
1,2022-06-14,28,90,"C",5,2,"0","0","0",NA,1
1,2022-06-14,28,90,"C",5,3,"0","0","0",NA,1
1,2022-06-14,28,90,"E",5,1,"0","0","0",NA,1
1,2022-06-14,28,90,"E",5,2,"0","0","0",NA,1
1,2022-06-14,28,90,"E",5,3,"0","0","0",NA,1
1,2022-06-14,24,90,"C",5,1,"0","0","0",NA,1
1,2022-06-14,24,90,"C",5,2,"0","0","0",NA,1
1,2022-06-14,24,90,"C",5,3,"0","0","0",NA,1
1,2022-06-14,24,90,"E",5,1,"0","0","0",NA,1
1,2022-06-14,24,90,"E",5,2,"0","0","0",NA,1
1,2022-06-14,24,90,"E",5,3,"0","0","0",NA,1
1,2022-06-14,20,75,"C",5,1,"0","0","0",NA,1
1,2022-06-14,20,75,"C",5,2,"0","0","0",NA,1
1,2022-06-14,20,75,"C",5,3,"0","0","0",NA,1
1,2022-06-14,20,75,"E",5,1,"0","0","0",NA,1
1,2022-06-14,20,75,"E",5,2,"0","0","0",NA,1
1,2022-06-14,20,75,"E",5,3,"0","0","0",NA,1
1,2022-06-14,16,75,"C",5,1,"0","0","0",NA,1
1,2022-06-14,16,75,"C",5,2,"0","0","0",NA,1
1,2022-06-14,16,75,"C",5,3,"0","0","0",NA,1
1,2022-06-14,16,75,"E",5,1,"0","0","0",NA,1
1,2022-06-14,16,75,"E",5,2,"0","0","0",NA,1
1,2022-06-14,16,75,"E",5,3,"0","0","0",NA,1
2,2022-06-15,38,45,"C",5,1,"0","0","100",NA,2
2,2022-06-15,38,45,"C",5,2,"0","0","450",NA,2
2,2022-06-15,38,45,"C",5,3,"0","0","150",NA,2
2,2022-06-15,38,45,"E",5,1,"0","0","0",NA,2
2,2022-06-15,38,45,"E",5,2,"0","0","0",NA,2
2,2022-06-15,38,45,"E",5,3,"0","0","0",NA,2
2,2022-06-15,35,45,"C",5,1,"0","0","150",NA,2
2,2022-06-15,35,45,"C",5,2,"0","0","300",NA,2
2,2022-06-15,35,45,"C",5,3,"0","0","50",NA,2
2,2022-06-15,35,45,"E",5,1,"0","0","0",NA,2
2,2022-06-15,35,45,"E",5,2,"0","0","0",NA,2
2,2022-06-15,35,45,"E",5,3,"0","0","0",NA,2
2,2022-06-15,32,30,"C",5,1,"0","0","200",NA,2
2,2022-06-15,32,30,"C",5,2,"0","0","400",NA,2
2,2022-06-15,32,30,"C",5,3,"0","0","150",NA,2
2,2022-06-15,32,30,"E",5,1,"0","0","0",NA,2
2,2022-06-15,32,30,"E",5,2,"0","0","0",NA,2
2,2022-06-15,32,30,"E",5,3,"0","0","0",NA,2
2,2022-06-15,28,90,"C",5,1,"0","0","0",NA,2
2,2022-06-15,28,90,"C",5,2,"0","0","0",NA,2
2,2022-06-15,28,90,"C",5,3,"0","0","0",NA,2
2,2022-06-15,28,90,"E",5,1,"0","0","0",NA,2
2,2022-06-15,28,90,"E",5,2,"0","0","0",NA,2
2,2022-06-15,28,90,"E",5,3,"0","0","0",NA,2
2,2022-06-15,24,90,"C",5,1,"0","0","0",NA,2
2,2022-06-15,24,90,"C",5,2,"0","0","0",NA,2
2,2022-06-15,24,90,"C",5,3,"0","0","0",NA,2
2,2022-06-15,24,90,"E",5,1,"0","0","0",NA,2
2,2022-06-15,24,90,"E",5,2,"0","0","0",NA,2
2,2022-06-15,24,90,"E",5,3,"0","0","0",NA,2
2,2022-06-15,20,75,"C",5,1,"0","0","50",NA,2
2,2022-06-15,20,75,"C",5,2,"0","0","50",NA,2
2,2022-06-15,20,75,"C",5,3,"0","0","100",NA,2
2,2022-06-15,20,75,"E",5,1,"0","0","0",NA,2
2,2022-06-15,20,75,"E",5,2,"0","0","0",NA,2
2,2022-06-15,20,75,"E",5,3,"0","0","0",NA,2
2,2022-06-15,16,75,"C",5,1,"0","0","0",NA,2
2,2022-06-15,16,75,"C",5,2,"0","0","0",NA,2
2,2022-06-15,16,75,"C",5,3,"0","0","0",NA,2
2,2022-06-15,16,75,"E",5,1,"0","0","0",NA,2
2,2022-06-15,16,75,"E",5,2,"0","0","0",NA,2
2,2022-06-15,16,75,"E",5,3,"0","0","0",NA,2
3,2022-06-16,38,45,"C",5,1,"0","0","450",NA,3
3,2022-06-16,38,45,"C",5,2,"0","0","100",NA,3
3,2022-06-16,38,45,"C",5,3,"0","0","200",NA,3
3,2022-06-16,38,45,"E",5,1,"x","x","x","Evaporated",3
3,2022-06-16,38,45,"E",5,2,"x","x","x","Evaporated",3
3,2022-06-16,38,45,"E",5,3,"x","x","x","Evaporated",3
3,2022-06-16,35,45,"C",5,1,"0","0","350",NA,3
3,2022-06-16,35,45,"C",5,2,"0","0","150",NA,3
3,2022-06-16,35,45,"C",5,3,"0","0","150",NA,3
3,2022-06-16,35,45,"E",5,1,"0","0","0",NA,3
3,2022-06-16,35,45,"E",5,2,"0","0","0",NA,3
3,2022-06-16,35,45,"E",5,3,"0","0","0",NA,3
3,2022-06-16,32,30,"C",5,1,"0","0","400",NA,3
3,2022-06-16,32,30,"C",5,2,"0","0","300",NA,3
3,2022-06-16,32,30,"C",5,3,"0","0","300",NA,3
3,2022-06-16,32,30,"E",5,1,"0","0","0",NA,3
3,2022-06-16,32,30,"E",5,2,"0","0","0",NA,3
3,2022-06-16,32,30,"E",5,3,"0","0","0",NA,3
3,2022-06-16,28,90,"C",5,1,"0","0","0",NA,3
3,2022-06-16,28,90,"C",5,2,"0","0","0",NA,3
3,2022-06-16,28,90,"C",5,3,"0","0","0",NA,3
3,2022-06-16,28,90,"E",5,1,"0","0","0",NA,3
3,2022-06-16,28,90,"E",5,2,"0","0","0",NA,3
3,2022-06-16,28,90,"E",5,3,"0","0","0",NA,3
3,2022-06-16,24,90,"C",5,1,"0","0","0",NA,3
3,2022-06-16,24,90,"C",5,2,"0","0","0",NA,3
3,2022-06-16,24,90,"C",5,3,"0","0","0",NA,3
3,2022-06-16,24,90,"E",5,1,"0","0","0",NA,3
3,2022-06-16,24,90,"E",5,2,"0","0","0",NA,3
3,2022-06-16,24,90,"E",5,3,"0","0","0",NA,3
3,2022-06-16,20,75,"C",5,1,"0","0","50",NA,3
3,2022-06-16,20,75,"C",5,2,"0","0","0",NA,3
3,2022-06-16,20,75,"C",5,3,"0","0","0",NA,3
3,2022-06-16,20,75,"E",5,1,"0","0","0",NA,3
3,2022-06-16,20,75,"E",5,2,"0","0","0",NA,3
3,2022-06-16,20,75,"E",5,3,"0","0","0",NA,3
3,2022-06-16,16,75,"C",5,1,"0","0","0",NA,3
3,2022-06-16,16,75,"C",5,2,"0","0","0",NA,3
3,2022-06-16,16,75,"C",5,3,"0","0","0",NA,3
3,2022-06-16,16,75,"E",5,1,"0","0","0",NA,3
3,2022-06-16,16,75,"E",5,2,"0","0","0",NA,3
3,2022-06-16,16,75,"E",5,3,"0","0","0",NA,3
4,2022-06-17,38,45,"C",5,1,"0","0","150",NA,4
4,2022-06-17,38,45,"C",5,2,"0","0","100",NA,4
4,2022-06-17,38,45,"C",5,3,"0","0","450",NA,4
4,2022-06-17,35,45,"C",5,1,"0","0","150",NA,4
4,2022-06-17,35,45,"C",5,2,"0","0","100",NA,4
4,2022-06-17,35,45,"C",5,3,"0","0","350",NA,4
4,2022-06-17,35,45,"E",5,1,"x","x","x","Evaporated",4
4,2022-06-17,35,45,"E",5,2,"x","x","x","Evaporated",4
4,2022-06-17,35,45,"E",5,3,"x","x","x","Evaporated",4
4,2022-06-17,32,30,"C",5,1,"0","0","150",NA,4
4,2022-06-17,32,30,"C",5,2,"0","0","200",NA,4
4,2022-06-17,32,30,"C",5,3,"0","0","350",NA,4
4,2022-06-17,32,30,"E",5,1,"x","x","x","Evaporated",4
4,2022-06-17,32,30,"E",5,2,"x","x","x","Evaporated",4
4,2022-06-17,32,30,"E",5,3,"x","x","x","Evaporated",4
4,2022-06-17,28,90,"C",5,1,"0","0","0",NA,4
4,2022-06-17,28,90,"C",5,2,"0","0","0",NA,4
4,2022-06-17,28,90,"C",5,3,"0","0","0",NA,4
4,2022-06-17,28,90,"E",5,1,"0","0","0",NA,4
4,2022-06-17,28,90,"E",5,2,"0","0","0",NA,4
4,2022-06-17,28,90,"E",5,3,"0","0","0",NA,4
4,2022-06-17,24,90,"C",5,1,"0","0","0",NA,4
4,2022-06-17,24,90,"C",5,2,"0","0","0",NA,4
4,2022-06-17,24,90,"C",5,3,"0","0","0",NA,4
4,2022-06-17,24,90,"E",5,1,"0","0","0",NA,4
4,2022-06-17,24,90,"E",5,2,"0","0","0",NA,4
4,2022-06-17,24,90,"E",5,3,"0","0","0",NA,4
4,2022-06-17,20,75,"C",5,1,"0","0","50",NA,4
4,2022-06-17,20,75,"C",5,2,"0","0","0",NA,4
4,2022-06-17,20,75,"C",5,3,"0","0","50",NA,4
4,2022-06-17,20,75,"E",5,1,"0","0","0",NA,4
4,2022-06-17,20,75,"E",5,2,"0","0","0",NA,4
4,2022-06-17,20,75,"E",5,3,"0","0","0",NA,4
4,2022-06-17,16,75,"C",5,1,"0","0","100",NA,4
4,2022-06-17,16,75,"C",5,2,"0","0","100",NA,4
4,2022-06-17,16,75,"C",5,3,"0","0","100",NA,4
4,2022-06-17,16,75,"E",5,1,"0","0","0",NA,4
4,2022-06-17,16,75,"E",5,2,"0","0","0",NA,4
4,2022-06-17,16,75,"E",5,3,"0","0","0",NA,4
5,2022-06-18,38,45,"C",5,1,"19","0","100",NA,5
5,2022-06-18,38,45,"C",5,2,"12","0","450",NA,5
5,2022-06-18,38,45,"C",5,3,"20","0","150",NA,5
5,2022-06-18,35,45,"C",5,1,"12","0","100",NA,5
5,2022-06-18,35,45,"C",5,2,"10","0","300",NA,5
5,2022-06-18,35,45,"C",5,3,"2","0","100",NA,5
5,2022-06-18,32,30,"C",5,1,"0","0","250",NA,5
5,2022-06-18,32,30,"C",5,2,"0","0","450",NA,5
5,2022-06-18,32,30,"C",5,3,"0","0","200",NA,5
5,2022-06-18,28,90,"C",5,1,"0","0","0",NA,5
5,2022-06-18,28,90,"C",5,2,"0","0","0",NA,5
5,2022-06-18,28,90,"C",5,3,"0","0","0",NA,5
5,2022-06-18,28,90,"E",5,1,"0","0","0",NA,5
5,2022-06-18,28,90,"E",5,2,"0","0","0",NA,5
5,2022-06-18,28,90,"E",5,3,"0","0","0",NA,5
5,2022-06-18,24,90,"C",5,1,"0","0","0",NA,5
5,2022-06-18,24,90,"C",5,2,"0","0","0",NA,5
5,2022-06-18,24,90,"C",5,3,"0","0","0",NA,5
5,2022-06-18,24,90,"E",5,1,"0","0","0",NA,5
5,2022-06-18,24,90,"E",5,2,"0","0","0",NA,5
5,2022-06-18,24,90,"E",5,3,"0","0","0",NA,5
5,2022-06-18,20,75,"C",5,1,"0","0","0",NA,5
5,2022-06-18,20,75,"C",5,2,"0","0","100",NA,5
5,2022-06-18,20,75,"C",5,3,"0","0","50",NA,5
5,2022-06-18,20,75,"E",5,1,"0","0","0",NA,5
5,2022-06-18,20,75,"E",5,2,"0","0","0",NA,5
5,2022-06-18,20,75,"E",5,3,"0","0","0",NA,5
5,2022-06-18,16,75,"C",5,1,"0","0","0",NA,5
5,2022-06-18,16,75,"C",5,2,"0","0","0",NA,5
5,2022-06-18,16,75,"C",5,3,"0","0","0",NA,5
5,2022-06-18,16,75,"E",5,1,"0","0","0",NA,5
5,2022-06-18,16,75,"E",5,2,"0","0","0",NA,5
5,2022-06-18,16,75,"E",5,3,"0","0","0",NA,5
6,2022-06-19,38,45,"C",5,1,"39","19","600",NA,6
6,2022-06-19,38,45,"C",5,2,"35","14","100",NA,6
6,2022-06-19,38,45,"C",5,3,"16","31","200",NA,6
6,2022-06-19,35,45,"C",5,1,"39","11","500",NA,6
6,2022-06-19,35,45,"C",5,2,"60","10","400",NA,6
6,2022-06-19,35,45,"C",5,3,"41","6","200",NA,6
6,2022-06-19,32,30,"C",5,1,"2","0","300",NA,6
6,2022-06-19,32,30,"C",5,2,"0","0","200",NA,6
6,2022-06-19,32,30,"C",5,3,"3","0","150",NA,6
6,2022-06-19,28,90,"C",5,1,"8","0","100",NA,6
6,2022-06-19,28,90,"C",5,2,"6","0","100",NA,6
6,2022-06-19,28,90,"C",5,3,"17","0","100",NA,6
6,2022-06-19,28,90,"E",5,1,"15","0","0",NA,6
6,2022-06-19,28,90,"E",5,2,"7","0","0",NA,6
6,2022-06-19,28,90,"E",5,3,"17","0","0",NA,6
6,2022-06-19,24,90,"C",5,1,"0","0","0",NA,6
6,2022-06-19,24,90,"C",5,2,"0","0","0",NA,6
6,2022-06-19,24,90,"C",5,3,"0","0","0",NA,6
6,2022-06-19,24,90,"E",5,1,"0","0","0",NA,6
6,2022-06-19,24,90,"E",5,2,"0","0","0",NA,6
6,2022-06-19,24,90,"E",5,3,"0","0","0",NA,6
6,2022-06-19,20,75,"C",5,1,"0","0","50",NA,6
6,2022-06-19,20,75,"C",5,2,"0","0","50",NA,6
6,2022-06-19,20,75,"C",5,3,"0","0","0",NA,6
6,2022-06-19,20,75,"E",5,1,"0","0","0",NA,6
6,2022-06-19,20,75,"E",5,2,"0","0","0",NA,6
6,2022-06-19,20,75,"E",5,3,"0","0","0",NA,6
6,2022-06-19,16,75,"C",5,1,"0","0","100",NA,6
6,2022-06-19,16,75,"C",5,2,"0","0","100",NA,6
6,2022-06-19,16,75,"C",5,3,"0","0","100",NA,6
6,2022-06-19,16,75,"E",5,1,"0","0","0",NA,6
6,2022-06-19,16,75,"E",5,2,"0","0","0",NA,6
6,2022-06-19,16,75,"E",5,3,"0","0","0",NA,6
7,2022-06-20,38,45,"C",5,1,"3","21","100",NA,7
7,2022-06-20,38,45,"C",5,2,"2","25","100",NA,7
7,2022-06-20,38,45,"C",5,3,"1","10","300",NA,7
7,2022-06-20,35,45,"C",5,1,"17","28","100",NA,7
7,2022-06-20,35,45,"C",5,2,"7","58","100",NA,7
7,2022-06-20,35,45,"C",5,3,"2","23","300",NA,7
7,2022-06-20,32,30,"C",5,1,"47","0","200",NA,7
7,2022-06-20,32,30,"C",5,2,"37","0","200",NA,7
7,2022-06-20,32,30,"C",5,3,"39","0","450",NA,7
7,2022-06-20,28,90,"C",5,1,"32","0","0",NA,7
7,2022-06-20,28,90,"C",5,2,"36","0","0",NA,7
7,2022-06-20,28,90,"C",5,3,"37","0","0",NA,7
7,2022-06-20,28,90,"E",5,1,"30","1","0",NA,7
7,2022-06-20,28,90,"E",5,2,"54","1","0",NA,7
7,2022-06-20,28,90,"E",5,3,"48","0","0",NA,7
7,2022-06-20,24,90,"C",5,1,"0","0","150",NA,7
7,2022-06-20,24,90,"C",5,2,"0","0","150",NA,7
7,2022-06-20,24,90,"C",5,3,"0","0","150",NA,7
7,2022-06-20,24,90,"E",5,1,"0","0","0",NA,7
7,2022-06-20,24,90,"E",5,2,"0","0","0",NA,7
7,2022-06-20,24,90,"E",5,3,"0","0","0",NA,7
7,2022-06-20,20,75,"C",5,1,"0","0","100",NA,7
7,2022-06-20,20,75,"C",5,2,"0","0","50",NA,7
7,2022-06-20,20,75,"C",5,3,"0","0","100",NA,7
7,2022-06-20,20,75,"E",5,1,"0","0","0",NA,7
7,2022-06-20,20,75,"E",5,2,"0","0","0",NA,7
7,2022-06-20,20,75,"E",5,3,"0","0","0",NA,7
7,2022-06-20,16,75,"C",5,1,"0","0","0",NA,7
7,2022-06-20,16,75,"C",5,2,"0","0","0",NA,7
7,2022-06-20,16,75,"C",5,3,"0","0","0",NA,7
7,2022-06-20,16,75,"E",5,1,"0","0","0",NA,7
7,2022-06-20,16,75,"E",5,2,"0","0","0",NA,7
7,2022-06-20,16,75,"E",5,3,"0","0","0",NA,7
8,2022-06-21,38,45,"C",5,1,"1","19","150",NA,8
8,2022-06-21,38,45,"C",5,2,"3","11","400",NA,8
8,2022-06-21,38,45,"C",5,3,"10","3","350","1 dead",8
8,2022-06-21,35,45,"C",5,1,"2","26","200",NA,8
8,2022-06-21,35,45,"C",5,2,"1","9","400",NA,8
8,2022-06-21,35,45,"C",5,3,"5","20","250",NA,8
8,2022-06-21,32,30,"C",5,1,"18","42","100",NA,8
8,2022-06-21,32,30,"C",5,2,"26","25","350",NA,8
8,2022-06-21,32,30,"C",5,3,"16","23","100",NA,8
8,2022-06-21,28,90,"C",5,1,"24","18","150",NA,8
8,2022-06-21,28,90,"C",5,2,"8","22","150",NA,8
8,2022-06-21,28,90,"C",5,3,"6","36","200",NA,8
8,2022-06-21,28,90,"E",5,1,"8","28","0",NA,8
8,2022-06-21,28,90,"E",5,2,"12","32","0",NA,8
8,2022-06-21,28,90,"E",5,3,"7","44","0",NA,8
8,2022-06-21,24,90,"C",5,1,"0","0","0",NA,8
8,2022-06-21,24,90,"C",5,2,"0","0","0",NA,8
8,2022-06-21,24,90,"C",5,3,"0","0","0",NA,8
8,2022-06-21,24,90,"E",5,1,"0","0","0",NA,8
8,2022-06-21,24,90,"E",5,2,"0","0","0",NA,8
8,2022-06-21,24,90,"E",5,3,"0","0","0",NA,8
8,2022-06-21,20,75,"C",5,1,"0","0","50",NA,8
8,2022-06-21,20,75,"C",5,2,"0","0","100",NA,8
8,2022-06-21,20,75,"C",5,3,"0","0","100",NA,8
8,2022-06-21,20,75,"E",5,1,"0","0","0",NA,8
8,2022-06-21,20,75,"E",5,2,"0","0","0",NA,8
8,2022-06-21,20,75,"E",5,3,"0","0","0",NA,8
8,2022-06-21,16,75,"C",5,1,"0","0","100",NA,8
8,2022-06-21,16,75,"C",5,2,"0","0","150",NA,8
8,2022-06-21,16,75,"C",5,3,"0","0","150",NA,8
8,2022-06-21,16,75,"E",5,1,"0","0","0",NA,8
8,2022-06-21,16,75,"E",5,2,"0","0","0",NA,8
8,2022-06-21,16,75,"E",5,3,"0","0","0",NA,8
9,2022-06-22,38,45,"C",5,1,"0","1","300",NA,9
9,2022-06-22,38,45,"C",5,2,"3","2","250",NA,9
9,2022-06-22,38,45,"C",5,3,"0","7","50","2",9
9,2022-06-22,35,45,"C",5,1,"0","2","100","1",9
9,2022-06-22,35,45,"C",5,2,"5","1","400",NA,9
9,2022-06-22,35,45,"C",5,3,"0","5","100",NA,9
9,2022-06-22,32,30,"C",5,1,"2","22","350",NA,9
9,2022-06-22,32,30,"C",5,2,"2","35","200",NA,9
9,2022-06-22,32,30,"C",5,3,"6","34","100",NA,9
9,2022-06-22,28,90,"C",5,1,"3","39","0",NA,9
9,2022-06-22,28,90,"C",5,2,"4","27","0",NA,9
9,2022-06-22,28,90,"C",5,3,"12","20","0",NA,9
9,2022-06-22,28,90,"E",5,1,"5","21","0",NA,9
9,2022-06-22,28,90,"E",5,2,"10","37","0",NA,9
9,2022-06-22,28,90,"E",5,3,"7","26","0",NA,9
9,2022-06-22,24,90,"C",5,1,"36","0","100",NA,9
9,2022-06-22,24,90,"C",5,2,"28","0","50",NA,9
9,2022-06-22,24,90,"C",5,3,"36","0","0",NA,9
9,2022-06-22,24,90,"E",5,1,"26","0","0",NA,9
9,2022-06-22,24,90,"E",5,2,"25","0","0",NA,9
9,2022-06-22,24,90,"E",5,3,"37","0","0",NA,9
9,2022-06-22,20,75,"C",5,1,"0","0","100",NA,9
9,2022-06-22,20,75,"C",5,2,"0","0","100",NA,9
9,2022-06-22,20,75,"C",5,3,"0","0","100",NA,9
9,2022-06-22,20,75,"E",5,1,"0","0","0",NA,9
9,2022-06-22,20,75,"E",5,2,"0","0","0",NA,9
9,2022-06-22,20,75,"E",5,3,"0","0","0",NA,9
9,2022-06-22,16,75,"C",5,1,"0","0","100",NA,9
9,2022-06-22,16,75,"C",5,2,"0","0","100",NA,9
9,2022-06-22,16,75,"C",5,3,"0","0","100",NA,9
9,2022-06-22,16,75,"E",5,1,"0","0","0",NA,9
9,2022-06-22,16,75,"E",5,2,"0","0","0",NA,9
9,2022-06-22,16,75,"E",5,3,"0","0","0",NA,9
10,2022-06-23,38,45,"C",5,1,"0","0","250",NA,10
10,2022-06-23,38,45,"C",5,2,"1","2","200",NA,10
10,2022-06-23,38,45,"C",5,3,"5","0","500",NA,10
10,2022-06-23,35,45,"C",5,1,"0","0","100",NA,10
10,2022-06-23,35,45,"C",5,2,"3","3","100",NA,10
10,2022-06-23,35,45,"C",5,3,"0","0","450",NA,10
10,2022-06-23,32,30,"C",5,1,"4","1","200",NA,10
10,2022-06-23,32,30,"C",5,2,"5","5","100",NA,10
10,2022-06-23,32,30,"C",5,3,"2","3","400",NA,10
10,2022-06-23,28,90,"C",5,1,"1","6","100",NA,10
10,2022-06-23,28,90,"C",5,2,"6","4","50",NA,10
10,2022-06-23,28,90,"C",5,3,"4","9","50",NA,10
10,2022-06-23,28,90,"E",5,1,"4","6","0",NA,10
10,2022-06-23,28,90,"E",5,2,"5","5","0",NA,10
10,2022-06-23,28,90,"E",5,3,"2","7","0",NA,10
10,2022-06-23,24,90,"C",5,1,"24","0","0",NA,10
10,2022-06-23,24,90,"C",5,2,"28","0","0",NA,10
10,2022-06-23,24,90,"C",5,3,"32","2","0",NA,10
10,2022-06-23,24,90,"E",5,1,"29","0","0",NA,10
10,2022-06-23,24,90,"E",5,2,"28","0","0",NA,10
10,2022-06-23,24,90,"E",5,3,"39","3","0",NA,10
10,2022-06-23,20,75,"C",5,1,"0","0","100",NA,10
10,2022-06-23,20,75,"C",5,2,"0","0","100",NA,10
10,2022-06-23,20,75,"C",5,3,"0","0","100",NA,10
10,2022-06-23,20,75,"E",5,1,"0","0","0",NA,10
10,2022-06-23,20,75,"E",5,2,"0","0","0",NA,10
10,2022-06-23,20,75,"E",5,3,"0","0","0",NA,10
10,2022-06-23,16,75,"C",5,1,"0","0","100",NA,10
10,2022-06-23,16,75,"C",5,2,"0","0","100",NA,10
10,2022-06-23,16,75,"C",5,3,"0","0","100",NA,10
10,2022-06-23,16,75,"E",5,1,"0","0","0",NA,10
10,2022-06-23,16,75,"E",5,2,"0","0","0",NA,10
10,2022-06-23,16,75,"E",5,3,"0","0","0",NA,10
11,2022-06-24,38,45,"C",5,1,"0","0","100",NA,11
11,2022-06-24,38,45,"C",5,2,"0","0","400",NA,11
11,2022-06-24,38,45,"C",5,3,"1","1","150","Finished tray",11
11,2022-06-24,35,45,"C",5,1,"0","0","100",NA,11
11,2022-06-24,35,45,"C",5,2,"0","3","350",NA,11
11,2022-06-24,35,45,"C",5,3,"0","0","100",NA,11
11,2022-06-24,32,30,"C",5,1,"4","5","50",NA,11
11,2022-06-24,32,30,"C",5,2,"1","1","400",NA,11
11,2022-06-24,32,30,"C",5,3,"1","5","100",NA,11
11,2022-06-24,28,90,"C",5,1,"4","2","50",NA,11
11,2022-06-24,28,90,"C",5,2,"2","5","100",NA,11
11,2022-06-24,28,90,"C",5,3,"4","6","200",NA,11
11,2022-06-24,28,90,"E",5,1,"2","4","0",NA,11
11,2022-06-24,28,90,"E",5,2,"4","6","0",NA,11
11,2022-06-24,28,90,"E",5,3,"2","2","0",NA,11
11,2022-06-24,24,90,"C",5,1,"12","36","200",NA,11
11,2022-06-24,24,90,"C",5,2,"19","29","250",NA,11
11,2022-06-24,24,90,"C",5,3,"16","35","250",NA,11
11,2022-06-24,24,90,"E",5,1,"24","26","0",NA,11
11,2022-06-24,24,90,"E",5,2,"15","26","0",NA,11
11,2022-06-24,24,90,"E",5,3,"7","42","0",NA,11
11,2022-06-24,20,75,"C",5,1,"0","0","100",NA,11
11,2022-06-24,20,75,"C",5,2,"0","0","100",NA,11
11,2022-06-24,20,75,"C",5,3,"0","0","100",NA,11
11,2022-06-24,20,75,"E",5,1,"0","0","0",NA,11
11,2022-06-24,20,75,"E",5,2,"0","0","0",NA,11
11,2022-06-24,20,75,"E",5,3,"0","0","0",NA,11
11,2022-06-24,16,75,"C",5,1,"0","0","100",NA,11
11,2022-06-24,16,75,"C",5,2,"0","0","100",NA,11
11,2022-06-24,16,75,"C",5,3,"0","0","50",NA,11
11,2022-06-24,16,75,"E",5,1,"0","0","0",NA,11
11,2022-06-24,16,75,"E",5,2,"0","0","0",NA,11
11,2022-06-24,16,75,"E",5,3,"0","0","0",NA,11
12,2022-06-25,38,45,"C",5,1,"0","0","100",NA,12
12,2022-06-25,38,45,"C",5,2,"2","0","100",NA,12
12,2022-06-25,38,45,"C",5,3,"x","2","x","Finished",12
12,2022-06-25,35,45,"C",5,1,"0","0","450",NA,12
12,2022-06-25,35,45,"C",5,2,"2","0","300",NA,12
12,2022-06-25,35,45,"C",5,3,"0","0","100",NA,12
12,2022-06-25,32,30,"C",5,1,"0","4","400",NA,12
12,2022-06-25,32,30,"C",5,2,"4","5","300",NA,12
12,2022-06-25,32,30,"C",5,3,"0","1","150",NA,12
12,2022-06-25,28,90,"C",5,1,"2","3","0",NA,12
12,2022-06-25,28,90,"C",5,2,"0","3","0",NA,12
12,2022-06-25,28,90,"C",5,3,"2","8","0",NA,12
12,2022-06-25,28,90,"E",5,1,"4","3","0",NA,12
12,2022-06-25,28,90,"E",5,2,"1","7","0",NA,12
12,2022-06-25,28,90,"E",5,3,"3","3","0",NA,12
12,2022-06-25,24,90,"C",5,1,"3","23","0",NA,12
12,2022-06-25,24,90,"C",5,2,"6","30","0",NA,12
12,2022-06-25,24,90,"C",5,3,"4","36","0",NA,12
12,2022-06-25,24,90,"E",5,1,"6","29","0",NA,12
12,2022-06-25,24,90,"E",5,2,"10","30","0",NA,12
12,2022-06-25,24,90,"E",5,3,"5","32","0",NA,12
12,2022-06-25,20,75,"C",5,1,"0","0","100",NA,12
12,2022-06-25,20,75,"C",5,2,"0","0","100",NA,12
12,2022-06-25,20,75,"C",5,3,"0","0","50",NA,12
12,2022-06-25,20,75,"E",5,1,"0","0","0",NA,12
12,2022-06-25,20,75,"E",5,2,"0","0","0",NA,12
12,2022-06-25,20,75,"E",5,3,"0","0","0",NA,12
12,2022-06-25,16,75,"C",5,1,"0","0","50",NA,12
12,2022-06-25,16,75,"C",5,2,"0","0","50",NA,12
12,2022-06-25,16,75,"C",5,3,"0","0","50",NA,12
12,2022-06-25,16,75,"E",5,1,"0","0","0",NA,12
12,2022-06-25,16,75,"E",5,2,"0","0","0",NA,12
12,2022-06-25,16,75,"E",5,3,"0","0","0",NA,12
13,2022-06-26,38,45,"C",5,1,"0","0","150",NA,13
13,2022-06-26,38,45,"C",5,2,"0","1","150",NA,13
13,2022-06-26,35,45,"C",5,1,"0","0","250",NA,13
